subject_id,condition,goal_percent,side,gait_cycle_pct,mlgrf_norm_mean,apgrf_norm_mean,vgrf_norm_mean,n_cycles,normalization_factor
1,Baseline,0,R,45.0,-0.0515293337640962,0.0660697688813849,0.8944816510600536,78,0.9962166261897883
1,Baseline,0,R,46.0,-0.0517765315137239,0.0716968250190568,0.9088078228015984,78,0.9962166261897883
1,Baseline,0,R,47.0,-0.0514315523421834,0.0777316534451465,0.9199129239010034,78,0.9962166261897883
1,Baseline,0,R,48.0,-0.0513216586207603,0.085018956883697,0.9284050240771008,78,0.9962166261897883
1,Baseline,0,R,49.0,-0.0510410323691661,0.0939461805518672,0.9300772208091356,78,0.9962166261897883
1,Baseline,0,R,50.0,-0.050023327222412,0.1065544401865366,0.9215821776636488,78,0.9962166261897883
1,Baseline,0,R,51.0,-0.0458263249845507,0.1245282400272795,0.913392358348204,78,0.9962166261897883
1,Baseline,0,R,52.0,-0.0406390475225649,0.124217901981387,0.8782291645043143,78,0.9962166261897883
1,Baseline,0,R,53.0,-0.0375287794907921,0.1271122450045268,0.8327786539594233,78,0.9962166261897883
1,Baseline,0,R,54.0,-0.0324689230919514,0.1250111018916851,0.7667784407099523,78,0.9962166261897883
1,Baseline,0,R,55.0,-0.0227789017039651,0.1183846640352416,0.6928455341401677,78,0.9962166261897883
1,Baseline,0,R,56.0,-0.0112027659938094,0.1080116482448117,0.6109568514633328,78,0.9962166261897883
1,Baseline,0,R,57.0,-0.0025561863639473,0.0945082123552545,0.517001748410892,78,0.9962166261897883
1,Baseline,0,R,58.0,0.0023017982142273,0.0720739168875614,0.420335230270751,78,0.9962166261897883
1,Baseline,0,R,59.0,0.0004431682958364,0.0405039071386155,0.3297377210042002,78,0.9962166261897883
1,Baseline,0,R,60.0,-0.0040234956516076,0.0150277085109916,0.2530610382086263,78,0.9962166261897883
1,Baseline,0,R,61.0,-0.005944388836501,0.0016419806499504,0.1929743782625236,78,0.9962166261897883
1,Baseline,0,R,62.0,-0.0054933247296054,-0.0023254504375366,0.1464601101727072,78,0.9962166261897883
1,Baseline,0,R,63.0,-0.004289140636732,-0.0022858573463035,0.1141494177376928,78,0.9962166261897883
1,Baseline,0,R,64.0,-0.0042066980109709,-0.0012746856269095,0.1055965081558659,78,0.9962166261897883
1,Baseline,0,R,65.0,-0.0042721944025853,0.0003434541684607,0.1017045876461934,78,0.9962166261897883
1,Baseline,0,R,66.0,-0.0034507746761535,-0.0008720131227376,0.0949403085785361,78,0.9962166261897883
1,Baseline,0,R,67.0,-0.0032099363929475,0.0015912852340162,0.0959291062144181,78,0.9962166261897883
1,Baseline,0,R,68.0,-0.0025739046959544,0.0014599457324281,0.1012043592867686,78,0.9962166261897883
1,Baseline,0,R,69.0,-0.0036680258142613,0.0010874329116662,0.1076389982673321,78,0.9962166261897883
1,Baseline,0,R,70.0,-0.0049329705617829,0.0007011103902523,0.114033645992416,78,0.9962166261897883
1,Baseline,0,R,71.0,-0.0061819931842853,0.0014798416564579,0.1238428247933324,78,0.9962166261897883
1,Baseline,0,R,72.0,-0.0063482640078831,0.0035890361648352,0.1351045287647674,78,0.9962166261897883
1,Baseline,0,R,73.0,-0.0074871987934441,0.0033002411730064,0.1423231918542962,78,0.9962166261897883
1,Baseline,0,R,74.0,-0.007334337887457,0.0052670850844028,0.1423549468132198,78,0.9962166261897883
1,Baseline,0,R,75.0,-0.0065286392959216,0.0085690009650754,0.1352312124189797,78,0.9962166261897883
1,Baseline,0,R,76.0,-0.0059476932815961,0.0127041620350736,0.1253657474568657,78,0.9962166261897883
